
Iteratia 352 : 	x0 = 13.99942136664166		delta = 1.6440347277507066e-06
Iteratia 353 : 	x0 = 13.999419722605849		delta = 1.6440358103263943e-06
Iteratia 354 : 	x0 = 13.999418078568956		delta = 1.6440368929045633e-06
Iteratia 355 : 	x0 = 13.99941643453098		delta = 1.6440379754836838e-06
Iteratia 356 : 	x0 = 13.999414790491922		delta = 1.6440390580647763e-06
Iteratia 357 : 	x0 = 13.999413146451781		delta = 1.6440401406471115e-06
Iteratia 358 : 	x0 = 13.999411502410558		delta = 1.6440412232309802e-06
Iteratia 359 : 	x0 = 13.999409858368253		delta = 1.6440423058168226e-06
Iteratia 360 : 	x0 = 13.999408214324864		delta = 1.6440433884039086e-06
Iteratia 361 : 	x0 = 13.999406570280394		delta = 1.6440444709926004e-06
Iteratia 362 : 	x0 = 13.99940492623484		delta = 1.6440455535826814e-06
Iteratia 363 : 	x0 = 13.999403282188204		delta = 1.6440466361745147e-06
Iteratia 364 : 	x0 = 13.999401638140485		delta = 1.644047718767884e-06
Iteratia 365 : 	x0 = 13.999399994091684		delta = 1.6440488013631516e-06
Iteratia 366 : 	x0 = 13.9993983500418		delta = 1.6440498839594432e-06
Iteratia 367 : 	x0 = 13.999396705990833		delta = 1.644050966557561e-06
Iteratia 368 : 	x0 = 13.999395061938785		delta = 1.6440520491575052e-06
Iteratia 369 : 	x0 = 13.999393417885653		delta = 1.6440531317586196e-06
Iteratia 370 : 	x0 = 13.999391773831439		delta = 1.6440542143615602e-06
Iteratia 371 : 	x0 = 13.999390129776142		delta = 1.6440552969657443e-06
Iteratia 372 : 	x0 = 13.999388485719763		delta = 1.6440563795719727e-06
Iteratia 373 : 	x0 = 13.9993868416623		delta = 1.6440574621790788e-06
Iteratia 374 : 	x0 = 13.999385197603756		delta = 1.64405854478823e-06
Iteratia 375 : 	x0 = 13.999383553544128		delta = 1.6440596273992094e-06
Iteratia 376 : 	x0 = 13.999381909483418		delta = 1.6440607100115025e-06
Iteratia 377 : 	x0 = 13.999380265421625		delta = 1.6440617926254031e-06
Iteratia 378 : 	x0 = 13.99937862135875		delta = 1.6440628752406198e-06
Iteratia 379 : 	x0 = 13.999376977294792		delta = 1.644063957857298e-06
Iteratia 380 : 	x0 = 13.999375333229752		delta = 1.6440650404760227e-06
Iteratia 381 : 	x0 = 13.99937368916363		delta = 1.6440661230959884e-06
Iteratia 382 : 	x0 = 13.999372045096424		delta = 1.6440672057178556e-06
Iteratia 383 : 	x0 = 13.999370401028136		delta = 1.644068288341183e-06
Iteratia 384 : 	x0 = 13.999368756958765		delta = 1.6440693709658995e-06
Iteratia 385 : 	x0 = 13.999367112888311		delta = 1.6440704535921494e-06
Iteratia 386 : 	x0 = 13.999365468816775		delta = 1.6440715362202272e-06
Iteratia 387 : 	x0 = 13.999363824744156		delta = 1.6440726188496927e-06
Iteratia 388 : 	x0 = 13.999362180670454		delta = 1.6440737014807662e-06
Iteratia 389 : 	x0 = 13.99936053659567		delta = 1.6440747841130815e-06
Iteratia 390 : 	x0 = 13.999358892519803		delta = 1.6440758667474428e-06
Iteratia 391 : 	x0 = 13.999357248442854		delta = 1.6440769493831191e-06
Iteratia 392 : 	x0 = 13.99935560436482		delta = 1.6440780320206962e-06
Iteratia 393 : 	x0 = 13.999353960285706		delta = 1.6440791146592228e-06
Iteratia 394 : 	x0 = 13.99935231620551		delta = 1.6440801972996486e-06
Iteratia 395 : 	x0 = 13.99935067212423		delta = 1.6440812799421226e-06
Iteratia 396 : 	x0 = 13.999349028041868		delta = 1.644082362585326e-06
Iteratia 397 : 	x0 = 13.999347383958423		delta = 1.6440834452305035e-06
Iteratia 398 : 	x0 = 13.999345739873895		delta = 1.6440845278777258e-06
Iteratia 399 : 	x0 = 13.999344095788285		delta = 1.6440856105258992e-06
Iteratia 400 : 	x0 = 13.999342451701592		delta = 1.6440866931756793e-06
Iteratia 401 : 	x0 = 13.999340807613816		delta = 1.644087775827214e-06
Iteratia 402 : 	x0 = 13.999339163524958		delta = 1.6440888584799897e-06
Iteratia 403 : 	x0 = 13.999337519435016		delta = 1.6440899411346667e-06
Iteratia 404 : 	x0 = 13.999335875343993		delta = 1.6440910237908042e-06
Iteratia 405 : 	x0 = 13.999334231251886		delta = 1.6440921064484766e-06
Iteratia 406 : 	x0 = 13.999332587158698		delta = 1.6440931891079756e-06
Iteratia 407 : 	x0 = 13.999330943064425		delta = 1.6440942717689364e-06
Iteratia 408 : 	x0 = 13.999329298969071		delta = 1.6440953544312852e-06
Iteratia 409 : 	x0 = 13.999327654872634		delta = 1.6440964370953884e-06
Iteratia 410 : 	x0 = 13.999326010775114		delta = 1.6440975197606602e-06
Iteratia 411 : 	x0 = 13.999324366676511		delta = 1.6440986024277598e-06
Iteratia 412 : 	x0 = 13.999322722576826		delta = 1.6440996850968312e-06
Iteratia 413 : 	x0 = 13.999321078476058		delta = 1.6441007677672191e-06
Iteratia 414 : 	x0 = 13.999319434374208		delta = 1.6441018504386297e-06
Iteratia 415 : 	x0 = 13.999317790271274		delta = 1.6441029331123784e-06
Iteratia 416 : 	x0 = 13.999316146167258		delta = 1.64410401578715e-06
Iteratia 417 : 	x0 = 13.999314502062159		delta = 1.6441050984636766e-06
Iteratia 418 : 	x0 = 13.999312857955978		delta = 1.6441061811416632e-06
Iteratia 419 : 	x0 = 13.999311213848713		delta = 1.644107263821697e-06
Iteratia 420 : 	x0 = 13.999309569740367		delta = 1.6441083465030453e-06
Iteratia 421 : 	x0 = 13.999307925630937		delta = 1.6441094291859295e-06
Iteratia 422 : 	x0 = 13.999306281520425		delta = 1.644110511870128e-06
Iteratia 423 : 	x0 = 13.99930463740883		delta = 1.644111594556227e-06
Iteratia 424 : 	x0 = 13.999302993296153		delta = 1.644112677243714e-06
Iteratia 425 : 	x0 = 13.999301349182392		delta = 1.6441137599327371e-06
Iteratia 426 : 	x0 = 13.99929970506755		delta = 1.6441148426231474e-06
Iteratia 427 : 	x0 = 13.999298060951624		delta = 1.644115925315458e-06
Iteratia 428 : 	x0 = 13.999296416834616		delta = 1.6441170080093029e-06
Iteratia 429 : 	x0 = 13.999294772716524		delta = 1.644118090704903e-06
Iteratia 430 : 	x0 = 13.999293128597351		delta = 1.64411917340189e-06
Iteratia 431 : 	x0 = 13.999291484477094		delta = 1.6441202561004129e-06
Iteratia 432 : 	x0 = 13.999289840355756		delta = 1.6441213388003226e-06
Iteratia 433 : 	x0 = 13.999288196233334		delta = 1.6441224215022808e-06
Iteratia 434 : 	x0 = 13.99928655210983		delta = 1.6441235042054798e-06
Iteratia 435 : 	x0 = 13.999284907985242		delta = 1.6441245869102145e-06
Iteratia 436 : 	x0 = 13.999283263859573		delta = 1.6441256696162634e-06
Iteratia 437 : 	x0 = 13.99928161973282		delta = 1.6441267523242873e-06
Iteratia 438 : 	x0 = 13.999279975604985		delta = 1.6441278350336976e-06
Iteratia 439 : 	x0 = 13.999278331476066		delta = 1.6441289177450826e-06
Iteratia 440 : 	x0 = 13.999276687346066		delta = 1.644130000457271e-06
Iteratia 441 : 	x0 = 13.999275043214983		delta = 1.6441310831716528e-06
Iteratia 442 : 	x0 = 13.999273399082817		delta = 1.6441321658876405e-06
Iteratia 443 : 	x0 = 13.999271754949568		delta = 1.6441332486046534e-06
Iteratia 444 : 	x0 = 13.999270110815237		delta = 1.6441343313237108e-06
Iteratia 445 : 	x0 = 13.999268466679823		delta = 1.6441354140440122e-06
Iteratia 446 : 	x0 = 13.999266822543326		delta = 1.6441364967662856e-06
Iteratia 447 : 	x0 = 13.999265178405746		delta = 1.6441375794900216e-06
Iteratia 448 : 	x0 = 13.999263534267085		delta = 1.6441386622150724e-06
Iteratia 449 : 	x0 = 13.99926189012734		delta = 1.644139744941659e-06
Iteratia 450 : 	x0 = 13.999260245986513		delta = 1.644140827670217e-06
Iteratia 451 : 	x0 = 13.999258601844602		delta = 1.6441419104000192e-06
Iteratia 452 : 	x0 = 13.99925695770161		delta = 1.6441429931314276e-06
Iteratia 453 : 	x0 = 13.999255313557533		delta = 1.644144075864665e-06
Iteratia 454 : 	x0 = 13.999253669412376		delta = 1.6441451585992167e-06
Iteratia 455 : 	x0 = 13.999252025266134		delta = 1.6441462413354496e-06
Iteratia 456 : 	x0 = 13.99925038111881		delta = 1.6441473240729247e-06
Iteratia 457 : 	x0 = 13.999248736970403		delta = 1.6441484068122994e-06
Iteratia 458 : 	x0 = 13.999247092820912		delta = 1.6441494895532818e-06
Iteratia 459 : 	x0 = 13.99924544867034		delta = 1.6441505722958726e-06
Iteratia 460 : 	x0 = 13.999243804518684		delta = 1.6441516550396324e-06
Iteratia 461 : 	x0 = 13.999242160365947		delta = 1.6441527377852189e-06
Iteratia 462 : 	x0 = 13.999240516212126		delta = 1.644153820532122e-06
Iteratia 463 : 	x0 = 13.999238872057223		delta = 1.6441549032812171e-06
Iteratia 464 : 	x0 = 13.999237227901236		delta = 1.6441559860315548e-06
Iteratia 465 : 	x0 = 13.999235583744168		delta = 1.644157068783281e-06
Iteratia 466 : 	x0 = 13.999233939586016		delta = 1.644158151536397e-06
Iteratia 467 : 	x0 = 13.999232295426783		delta = 1.6441592342915574e-06
Iteratia 468 : 	x0 = 13.999230651266465		delta = 1.6441603170481077e-06
Iteratia 469 : 	x0 = 13.999229007105066		delta = 1.6441613998065574e-06
Iteratia 470 : 	x0 = 13.999227362942584		delta = 1.6441624825660322e-06
Iteratia 471 : 	x0 = 13.999225718779018		delta = 1.6441635653272594e-06
Iteratia 472 : 	x0 = 13.99922407461437		delta = 1.644164648090094e-06
Iteratia 473 : 	x0 = 13.999222430448638		delta = 1.644165730854683e-06
Iteratia 474 : 	x0 = 13.999220786281825		delta = 1.64416681362066e-06
Iteratia 475 : 	x0 = 13.999219142113928		delta = 1.6441678963881735e-06
Iteratia 476 : 	x0 = 13.999217497944949		delta = 1.6441689791570743e-06
Iteratia 477 : 	x0 = 13.999215853774887		delta = 1.644170061927876e-06
Iteratia 478 : 	x0 = 13.999214209603743		delta = 1.6441711447002119e-06
Iteratia 479 : 	x0 = 13.999212565431515		delta = 1.6441722274738654e-06
Iteratia 480 : 	x0 = 13.999210921258205		delta = 1.6441733102493437e-06
Iteratia 481 : 	x0 = 13.999209277083812		delta = 1.6441743930263582e-06
Iteratia 482 : 	x0 = 13.999207632908336		delta = 1.6441754758048341e-06
Iteratia 483 : 	x0 = 13.999205988731777		delta = 1.6441765585851358e-06
Iteratia 484 : 	x0 = 13.999204344554135		delta = 1.6441776413663894e-06
Iteratia 485 : 	x0 = 13.999202700375411		delta = 1.644178724150054e-06
Iteratia 486 : 	x0 = 13.999201056195604		delta = 1.6441798069347418e-06
Iteratia 487 : 	x0 = 13.999199412014715		delta = 1.644180889721183e-06
Iteratia 488 : 	x0 = 13.999197767832742		delta = 1.6441819725090885e-06
Iteratia 489 : 	x0 = 13.999196123649687		delta = 1.6441830552984534e-06
Iteratia 490 : 	x0 = 13.99919447946555		delta = 1.6441841380897204e-06
Iteratia 491 : 	x0 = 13.999192835280327		delta = 1.6441852208824483e-06
Iteratia 492 : 	x0 = 13.999191191094024		delta = 1.6441863036766369e-06
Iteratia 493 : 	x0 = 13.999189546906637		delta = 1.6441873864722158e-06
Iteratia 494 : 	x0 = 13.999187902718168		delta = 1.6441884692695467e-06
Iteratia 495 : 	x0 = 13.999186258528615		delta = 1.6441895520684876e-06
Iteratia 496 : 	x0 = 13.999184614337981		delta = 1.644190634868816e-06
Iteratia 497 : 	x0 = 13.999182970146263		delta = 1.6441917176709735e-06
Iteratia 498 : 	x0 = 13.999181325953463		delta = 1.6441928004745913e-06
Iteratia 499 : 	x0 = 13.99917968175958		delta = 1.6441938832796719e-06
Iteratia 500 : 	x0 = 13.999178037564613		delta = 1.644194966086725e-06
Iteratia 501 : 	x0 = 13.999176393368565		delta = 1.644196048895093e-06
Iteratia 502 : 	x0 = 13.999174749171432		delta = 1.6441971317049238e-06
Iteratia 503 : 	x0 = 13.999173104973218		delta = 1.6441982145162161e-06
Iteratia 504 : 	x0 = 13.99917146077392		delta = 1.644199297329263e-06
Iteratia 505 : 	x0 = 13.999169816573541		delta = 1.644200380143917e-06
Iteratia 506 : 	x0 = 13.999168172372078		delta = 1.6442014629604001e-06
Iteratia 507 : 	x0 = 13.999166528169532		delta = 1.6442025457778321e-06
Iteratia 508 : 	x0 = 13.999164883965904		delta = 1.6442036285972365e-06
Iteratia 509 : 	x0 = 13.999163239761192		delta = 1.644204711418469e-06
Iteratia 510 : 	x0 = 13.999161595555398		delta = 1.6442057942406521e-06
Iteratia 511 : 	x0 = 13.99915995134852		delta = 1.6442068770647363e-06
Iteratia 512 : 	x0 = 13.999158307140561		delta = 1.6442079598902082e-06
Iteratia 513 : 	x0 = 13.999156662931519		delta = 1.6442090427172887e-06
Iteratia 514 : 	x0 = 13.999155018721392		delta = 1.6442101255459767e-06
Iteratia 515 : 	x0 = 13.999153374510184		delta = 1.6442112083764183e-06
Iteratia 516 : 	x0 = 13.999151730297893		delta = 1.6442122912085421e-06
Iteratia 517 : 	x0 = 13.99915008608452		delta = 1.6442133740416885e-06
Iteratia 518 : 	x0 = 13.999148441870062		delta = 1.644214456876809e-06
Iteratia 519 : 	x0 = 13.999146797654523		delta = 1.6442155397131713e-06
Iteratia 520 : 	x0 = 13.999145153437901		delta = 1.644216622551509e-06
Iteratia 521 : 	x0 = 13.999143509220195		delta = 1.6442177053913072e-06
Iteratia 522 : 	x0 = 13.999141865001407		delta = 1.6442187882326395e-06
Iteratia 523 : 	x0 = 13.999140220781536		delta = 1.6442198710752155e-06
Iteratia 524 : 	x0 = 13.999138576560583		delta = 1.6442209539197642e-06
Iteratia 525 : 	x0 = 13.999136932338546		delta = 1.6442220367658497e-06
Iteratia 526 : 	x0 = 13.999135288115426		delta = 1.6442231196131764e-06
Iteratia 527 : 	x0 = 13.999133643891223		delta = 1.6442242024624757e-06
Iteratia 528 : 	x0 = 13.999131999665938		delta = 1.6442252853133838e-06
Iteratia 529 : 	x0 = 13.99913035543957		delta = 1.6442263681655346e-06
Iteratia 530 : 	x0 = 13.99912871121212		delta = 1.644227451019441e-06
Iteratia 531 : 	x0 = 13.999127066983585		delta = 1.6442285338745888e-06
Iteratia 532 : 	x0 = 13.999125422753968		delta = 1.6442296167314895e-06
Iteratia 533 : 	x0 = 13.999123778523268		delta = 1.6442306995902921e-06
Iteratia 534 : 	x0 = 13.999122134291486		delta = 1.6442317824505556e-06
Iteratia 535 : 	x0 = 13.99912049005862		delta = 1.6442328653123565e-06
Iteratia 536 : 	x0 = 13.999118845824672		delta = 1.6442339481754711e-06
Iteratia 537 : 	x0 = 13.999117201589641		delta = 1.6442350310399742e-06
Iteratia 538 : 	x0 = 13.999115557353527		delta = 1.6442361139064516e-06
Iteratia 539 : 	x0 = 13.99911391311633		delta = 1.6442371967742446e-06
Iteratia 540 : 	x0 = 13.99911226887805		delta = 1.6442382796440118e-06
Iteratia 541 : 	x0 = 13.999110624638687		delta = 1.6442393625153136e-06
Iteratia 542 : 	x0 = 13.999108980398242		delta = 1.6442404453877841e-06
Iteratia 543 : 	x0 = 13.999107336156714		delta = 1.6442415282619362e-06
Iteratia 544 : 	x0 = 13.999105691914103		delta = 1.6442426111380619e-06
Iteratia 545 : 	x0 = 13.999104047670409		delta = 1.6442436940153582e-06
Iteratia 546 : 	x0 = 13.999102403425631		delta = 1.644244776894189e-06
Iteratia 547 : 	x0 = 13.999100759179772		delta = 1.6442458597748461e-06
Iteratia 548 : 	x0 = 13.999099114932829		delta = 1.6442469426570393e-06
Iteratia 549 : 	x0 = 13.999097470684804		delta = 1.644248025540621e-06
Iteratia 550 : 	x0 = 13.999095826435695		delta = 1.6442491084257388e-06
Iteratia 551 : 	x0 = 13.999094182185503		delta = 1.6442501913124638e-06
Iteratia 552 : 	x0 = 13.99909253793423		delta = 1.6442512742007965e-06
Iteratia 553 : 	x0 = 13.999090893681872		delta = 1.6442523570906649e-06
Iteratia 554 : 	x0 = 13.999089249428433		delta = 1.644253439982214e-06
Iteratia 555 : 	x0 = 13.99908760517391		delta = 1.644254522875373e-06
Iteratia 556 : 	x0 = 13.999085960918304		delta = 1.6442556057699198e-06
Iteratia 557 : 	x0 = 13.999084316661616		delta = 1.6442566886662927e-06
Iteratia 558 : 	x0 = 13.999082672403844		delta = 1.6442577715637636e-06
Iteratia 559 : 	x0 = 13.999081028144989		delta = 1.6442588544634267e-06
Iteratia 560 : 	x0 = 13.999079383885052		delta = 1.6442599373641855e-06
Iteratia 561 : 	x0 = 13.999077739624031		delta = 1.644261020266774e-06
Iteratia 562 : 	x0 = 13.999076095361929		delta = 1.6442621031708226e-06
Iteratia 563 : 	x0 = 13.999074451098743		delta = 1.6442631860763341e-06
Iteratia 564 : 	x0 = 13.999072806834473		delta = 1.6442642689837462e-06
Iteratia 565 : 	x0 = 13.999071162569122		delta = 1.644265351892473e-06
Iteratia 566 : 	x0 = 13.999069518302687		delta = 1.6442664348026635e-06
Iteratia 567 : 	x0 = 13.999067874035168		delta = 1.6442675177143148e-06
Iteratia 568 : 	x0 = 13.999066229766568		delta = 1.6442686006278665e-06
Iteratia 569 : 	x0 = 13.999064585496884		delta = 1.6442696835429537e-06
Iteratia 570 : 	x0 = 13.999062941226118		delta = 1.6442707664597946e-06
Iteratia 571 : 	x0 = 13.999061296954268		delta = 1.644271849377588e-06
Iteratia 572 : 	x0 = 13.999059652681336		delta = 1.6442729322973536e-06
Iteratia 573 : 	x0 = 13.99905800840732		delta = 1.644274015219019e-06
Iteratia 574 : 	x0 = 13.999056364132223		delta = 1.644275098141636e-06
Iteratia 575 : 	x0 = 13.99905471985604		delta = 1.64427618106608e-06
Iteratia 576 : 	x0 = 13.999053075578777		delta = 1.6442772639919856e-06
Iteratia 577 : 	x0 = 13.99905143130043		delta = 1.6442783469197927e-06
Iteratia 578 : 	x0 = 13.999049787021		delta = 1.644279429849134e-06
Iteratia 579 : 	x0 = 13.999048142740488		delta = 1.6442805127798657e-06
Iteratia 580 : 	x0 = 13.999046498458892		delta = 1.6442815957119857e-06
Iteratia 581 : 	x0 = 13.999044854176214		delta = 1.644282678645932e-06
Iteratia 582 : 	x0 = 13.999043209892452		delta = 1.6442837615814156e-06
Iteratia 583 : 	x0 = 13.999041565607607		delta = 1.644284844518287e-06
Iteratia 584 : 	x0 = 13.99903992132168		delta = 1.6442859274570585e-06
Iteratia 585 : 	x0 = 13.99903827703467		delta = 1.6442870103972197e-06
Iteratia 586 : 	x0 = 13.999036632746575		delta = 1.6442880933389154e-06
Iteratia 587 : 	x0 = 13.9990349884574		delta = 1.644289176282e-06
Iteratia 588 : 	x0 = 13.99903334416714		delta = 1.6442902592269134e-06
Iteratia 589 : 	x0 = 13.999031699875799		delta = 1.6442913421733603e-06
Iteratia 590 : 	x0 = 13.999030055583374		delta = 1.6442924251211986e-06
Iteratia 591 : 	x0 = 13.999028411289865		delta = 1.6442935080708626e-06
Iteratia 592 : 	x0 = 13.999026766995275		delta = 1.6442945910219882e-06
Iteratia 593 : 	x0 = 13.999025122699601		delta = 1.6442956739745772e-06
Iteratia 594 : 	x0 = 13.999023478402844		delta = 1.644296756929067e-06
Iteratia 595 : 	x0 = 13.999021834105005		delta = 1.6442978398849446e-06
Iteratia 596 : 	x0 = 13.999020189806082		delta = 1.6442989228424316e-06
Iteratia 597 : 	x0 = 13.999018545506075		delta = 1.6443000058011606e-06
Iteratia 598 : 	x0 = 13.999016901204987		delta = 1.6443010887617899e-06
Iteratia 599 : 	x0 = 13.999015256902815		delta = 1.6443021717238826e-06
Iteratia 600 : 	x0 = 13.99901361259956		delta = 1.6443032546873637e-06
Iteratia 601 : 	x0 = 13.999011968295223		delta = 1.6443043376528176e-06
Iteratia 602 : 	x0 = 13.999010323989802		delta = 1.644305420619662e-06
Iteratia 603 : 	x0 = 13.999008679683298		delta = 1.6443065035880404e-06
Iteratia 604 : 	x0 = 13.999007035375712		delta = 1.6443075865581e-06
Iteratia 605 : 	x0 = 13.999005391067042		delta = 1.6443086695296964e-06
Iteratia 606 : 	x0 = 13.999003746757289		delta = 1.6443097525027537e-06
Iteratia 607 : 	x0 = 13.999002102446454		delta = 1.6443108354773457e-06
Iteratia 608 : 	x0 = 13.999000458134535		delta = 1.6443119184536206e-06
Iteratia 609 : 	x0 = 13.998998813821533		delta = 1.6443130014314296e-06
Iteratia 610 : 	x0 = 13.998997169507449		delta = 1.644314084410627e-06
Iteratia 611 : 	x0 = 13.998995525192282		delta = 1.6443151673918736e-06
Iteratia 612 : 	x0 = 13.99899388087603		delta = 1.6443162503743614e-06
Iteratia 613 : 	x0 = 13.998992236558697		delta = 1.644317333358311e-06
Iteratia 614 : 	x0 = 13.99899059224028		delta = 1.6443184163437973e-06
Iteratia 615 : 	x0 = 13.99898894792078		delta = 1.64431949933111e-06
Iteratia 616 : 	x0 = 13.998987303600199		delta = 1.6443205823198845e-06
Iteratia 617 : 	x0 = 13.998985659278533		delta = 1.6443216653104886e-06
Iteratia 618 : 	x0 = 13.998984014955784		delta = 1.6443227483021153e-06
Iteratia 619 : 	x0 = 13.998982370631953		delta = 1.6443238312955686e-06
Iteratia 620 : 	x0 = 13.998980726307039		delta = 1.6443249142909971e-06
Iteratia 621 : 	x0 = 13.998979081981041		delta = 1.6443259972873024e-06
Iteratia 622 : 	x0 = 13.998977437653961		delta = 1.6443270802856537e-06
Iteratia 623 : 	x0 = 13.998975793325798		delta = 1.6443281632853962e-06
Iteratia 624 : 	x0 = 13.99897414899655		delta = 1.6443292462869653e-06
Iteratia 625 : 	x0 = 13.998972504666222		delta = 1.644330329289996e-06
Iteratia 626 : 	x0 = 13.99897086033481		delta = 1.6443314122944897e-06
Iteratia 627 : 	x0 = 13.998969216002314		delta = 1.6443324953002991e-06
Iteratia 628 : 	x0 = 13.998967571668736		delta = 1.6443335783081547e-06
Iteratia 629 : 	x0 = 13.998965927334075		delta = 1.6443346613173283e-06
Iteratia 630 : 	x0 = 13.99896428299833		delta = 1.6443357443278167e-06
Iteratia 631 : 	x0 = 13.998962638661503		delta = 1.644336827340425e-06
